parameter_id,M-G-P_008_001_013
parameter_name,Startle Response
gene_symbol,Nanp
pvalue,0.9181304
mouse_strain,C57BL
gene_accession_id,MGI:1914561
analysis_id,f0sz50656642ue5
mouse_life_stage,E18.5
