parameter_id,MGP_IMM_028_001
analysis_id,vuwpk50vh29lxhg
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
pvalue,0.08620952
