parameter_id,JAX_OFD_012_001
mouse_strain,C57BL
gene_accession_id,MGI:95835
parameter_name,Periphery permanence time
gene_symbol,Hspa5
pvalue,0.3607886
mouse_life_stage,E9.5
analysis_id,9ue1653ak3c5ca2
