mouse_life_stage,Early adult
parameter_id,IMPC_IMM_073_001
mouse_strain,C57BL
gene_symbol,Lcn2
analysis_id,2z6es9ukjs10dbh
gene_accession_id,MGI:96757
parameter_name,cDCs CD11b Type
pvalue,0.8712037
