parameter_id,JAX_OFD_012_001
gene_symbol,Trp53rkb
pvalue,0.06210903
mouse_strain,C57BL
parameter_name,Periphery permanence time
analysis_id,0u9j5m2ijeb508x
gene_accession_id,MGI:1914050
mouse_life_stage,Early adult
