gene_symbol,Slc30a4
parameter_name,Coat - hair distribution - head
gene_accession_id,MGI:1345282
parameter_id,IMPC_CSD_012_001
pvalue,0.6741792
mouse_strain,C57BL
analysis_id,r46hd3aae064o4y
mouse_life_stage,Early adult
