parameter_id,HMGULA_CBC_009_001
pvalue,0.2639599
mouse_strain,C57BL
gene_accession_id,MGI:1917810
mouse_life_stage,E9.5
gene_symbol,Wars2
analysis_id,seyv67b615p257n
parameter_name,Calcium
