parameter_id,MGP_IMM_014_001
mouse_life_stage,Early adult
analysis_id,s69v1wi6uihq487
pvalue,0.2479172
parameter_name,Effector CD8+ T cells - % of CD8+
gene_symbol,Bpifa3
gene_accession_id,MGI:1920638
mouse_strain,C57BL
