parameter_id,IMPC_OFD_009_001
parameter_name,Whole arena average speed
mouse_strain,C57BL
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
analysis_id,oz6n4bp9020i35x
mouse_life_stage,Middle aged adult
pvalue,0.4379435
