parameter_id,IMPC_XRY_021_001
gene_symbol,Ints7
mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,ba21it6827a7tov
parameter_name,Humerus
pvalue,0.472794
gene_accession_id,MGI:1924315
