parameter_id,M-G-P_005_001_001
pvalue,1.221916
gene_symbol,Nanp
gene_accession_id,MGI:1914561
parameter_name,Weight
mouse_life_stage,E18.5
analysis_id,8305epsi7g25gp1
mouse_strain,C57BL
