parameter_id,IMPC_CBC_005_001
mouse_life_stage,Early adult
pvalue,0.1989938
parameter_name,Creatinine
analysis_id,s14uic575r38974
gene_symbol,Tubb4b
gene_accession_id,MGI:1915472
mouse_strain,C57BL
