mouse_life_stage,Middle aged adult
pvalue,0.2696906
gene_symbol,Slc30a4
parameter_name,Large Unstained Cell (LUC) count
mouse_strain,C57BL
analysis_id,86q23758e2b478h
gene_accession_id,MGI:1345282
parameter_id,IMPC_HEM_039_001
