parameter_id,IMPC_EYE_056_001
mouse_strain,C57BL
gene_accession_id,MGI:1919107
gene_symbol,Slc17a9
pvalue,0.3846003
mouse_life_stage,Early adult
parameter_name,Mean left eye lens density
analysis_id,q1u8634467t9801
