mouse_strain,C57BL
pvalue,0.859148
analysis_id,43z856j82m11yt4
parameter_name,Narrow eye opening
gene_symbol,Kdm4c
parameter_id,IMPC_EYE_006_001
gene_accession_id,MGI:1924054
mouse_life_stage,Early adult
