gene_accession_id,MGI:95835
gene_symbol,Hspa5
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_094_001
pvalue,0.265022
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
analysis_id,u671475ac3s25a0
