pvalue,0.2780648
analysis_id,tpyc7ik2512e2a9
parameter_name,Red blood cell distribution width
mouse_life_stage,Early adult
gene_symbol,Secisbp2l
gene_accession_id,MGI:1917604
parameter_id,IMPC_HEM_027_001
mouse_strain,C57BL
