mouse_life_stage,E9.5
pvalue,0.257459
gene_symbol,Slc39a10
analysis_id,ux86as68j2fnetq
mouse_strain,C57BL
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:1914515
parameter_id,MGP_IMM_006_001
