parameter_id,MGP_PBI_018_001
gene_accession_id,MGI:1336200
pvalue,0.8897169
mouse_life_stage,Middle aged adult
analysis_id,21734883rmfv8f7
mouse_strain,C57BL
gene_symbol,Hpca
parameter_name,Ly6Clow monocyte percentage
