parameter_id,MGP_PBI_018_001
pvalue,0.940087
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Traf6
parameter_name,Ly6Clow monocyte percentage
gene_accession_id,MGI:108072
analysis_id,q303j070isq0kzi
