mouse_life_stage,E12.5
gene_symbol,Wars2
pvalue,0.514896
gene_accession_id,MGI:1917810
mouse_strain,C57BL
parameter_name,Periphery - Permanence Time
analysis_id,h71s2xf19709er2
parameter_id,M-G-P_007_001_008
