parameter_id,IMPC_EYE_059_001
parameter_name,Mean right eye lens density
Pvalue,0.2580001
mouse_strain,C57BL
Analysis_id,s41qg2awq0i9785
Gene_symbol,Ufc1
Gene_accession_id,MGI:1913405
Mouse_life_stage,Early adult
