parameter_id,IMPC_XRY_018_001
parameter_name,Shape of vertebrae
pvalue,0.3570165
mouse_strain,C57BL
gene_accession_id,MGI:1927379
analysis_id,4ai52x26l59221s
gene_symbol,Rhbg
mouse_life_stage,Early adult
