mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD45+
pvalue,0.7672279
gene_symbol,Sgip1
analysis_id,c3o7b89u82696x7
gene_accession_id,MGI:1920344
parameter_id,MGP_MLN_067_001
