parameter_id,IMPC_CSD_029_001
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_name,Activity (body position)
pvalue,0.4088526
analysis_id,ij9fmluoe802o4p
gene_accession_id,MGI:1915087
