parameter_id,IMPC_DXA_009_001
parameter_name,Fat/Body weight
pvalue,0.4848988
analysis_id,is972026y1c24va
mouse_life_stage,Early adult
gene_accession_id,MGI:1276578
gene_symbol,Gfi1b
mouse_strain,C57BL
