pvalue,0.8369063
gene_accession_id,MGI:1917604
parameter_id,MGP_IMM_070_001
gene_symbol,Secisbp2l
parameter_name,Total ab T cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,363vzsst3k48z58
