parameter_id,IMPC_HEM_031_001
gene_symbol,Eprs1
pvalue,0.3441979
gene_accession_id,MGI:97838
mouse_strain,C57BL
analysis_id,q0y5kl70ynj3771
parameter_name,Lymphocyte differential count
mouse_life_stage,Early adult
