gene_accession_id,MGI:106100
gene_symbol,Etfdh
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_006_001
pvalue,0.9081606
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,dcoaktr555bsw25
