mouse_life_stage,Late adult
analysis_id,s07jjx4ob6q35s6
mouse_strain,C57BL
parameter_id,MGP_MLN_064_001
gene_accession_id,MGI:2446186
pvalue,0.8622775
parameter_name,Total CD4+ T cells - % of CD45+
gene_symbol,Lpgat1
