pvalue,0.9289033
parameter_id,ESLIM_016_001_005
parameter_name,Mean cell volume
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,1i6yjf0zqe1wh3q
gene_accession_id,MGI:107566
gene_symbol,Kifap3
