parameter_id,IMPC_OFD_021_001
pvalue,0.7087329
parameter_name,Number of rears - total
mouse_strain,129SV
gene_accession_id,MGI:1923959
gene_symbol,Arpc2
analysis_id,1tw49w4kga2o0a8
mouse_life_stage,Early adult
