parameter_id,MGP_IMM_017_001
mouse_life_stage,Early adult
analysis_id,8z1ymn3t6raizdr
gene_symbol,Cldn19
gene_accession_id,MGI:3033992
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
mouse_strain,C57BL
pvalue,0.3740585
