parameter_id,IMPC_OFD_021_001
pvalue,0.5184122
mouse_life_stage,Early adult
analysis_id,5atbfz90y27yg3d
gene_accession_id,MGI:1915848
parameter_name,Number of rears - total
gene_symbol,Dnajc8
mouse_strain,C55BL
