parameter_id,MGP_MLN_072_001
mouse_strain,C57BL
analysis_id,p4rw0jwoj3l1nrj
parameter_name,KLRG1+ Treg cells - % of CD45+
gene_symbol,Rab22a
pvalue,0.7342106
mouse_life_stage,Early adult
gene_accession_id,MGI:105072
