parameter_id,M-G-P_025_001_030
analysis_id,u2xdcsn6fja2c54
mouse_life_stage,Early adult
mouse_strain,129SV
gene_symbol,Cds2
gene_accession_id,MGI:1332236
parameter_name,Magnesium
pvalue,0.425798
