parameter_id,IMPC_CSD_016_001
analysis_id,dhae548fdem8272
gene_accession_id,MGI:1914561
pvalue,0.5809073
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Nanp
parameter_name,Coat - hair texture / appearance - abdomen
