mouse_life_stage,Middle aged adult
parameter_id,CCP_LFO_001_001
pvalue,0.1369191
gene_accession_id,MGI:1336200
parameter_name,Weight
analysis_id,615o4zppozvzo47
mouse_strain,C57BL
gene_symbol,Hpca
