parameter_id,IMPC_CBC_018_001
mouse_strain,C57BL
gene_accession_id,MGI:2140475
mouse_life_stage,Middle aged adult
gene_symbol,AU040320
pvalue,0.2681067
analysis_id,5iy17b7f1uq19jq
parameter_name,Glucose
