mouse_life_stage,Early adult
gene_symbol,Psd4
mouse_strain,C57BL
pvalue,0.5994534
parameter_name,Periphery average speed
parameter_id,IMPC_OFD_013_001
gene_accession_id,MGI:2674093
analysis_id,l0dk81ap0z52b6w
