parameter_id,IMPC_EYE_026_001
mouse_strain,C57BL
pvalue,0.4939195
parameter_name,Retinal Blood Vessels Pattern
analysis_id,643ik088510fbi8
gene_symbol,Slc30a4
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1345282
