parameter_id,IMPC_DXA_007_001
mouse_life_stage,Early adult
parameter_name,BMC/Body weight
mouse_strain,C57BL
gene_accession_id,MGI:1916846
analysis_id,0hp5f163p60l4g4
pvalue,0.8402882
gene_symbol,Ap5s1
