mouse_life_stage,E18.5
parameter_name,Total T cell percentage
analysis_id,43v4i74216mxf3g
mouse_strain,C57BL
pvalue,0.6409864
gene_symbol,Nanp
parameter_id,MGP_PBI_001_001
gene_accession_id,MGI:1914561
