gene_symbol,Fgb
analysis_id,e262f380l3i046z
parameter_name,Cue Baseline % Freezing Time
pvalue,0.7437965
parameter_id,HRWLLA_FEA_015_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
mouse_life_stage,E12.5
