mouse_life_stage,Middle aged adult
parameter_name,KLRG1+ Treg cells - % of CD45+
parameter_id,MGP_IMM_079_001
gene_accession_id,MGI:2446274
pvalue,0.6989284
analysis_id,33ecwutr31x9735
mouse_strain,C57BL
gene_symbol,Frmpd1
