pvalue,0.9072569
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Stroke Volume
gene_symbol,Usp37
analysis_id,7g91u09x6yj4t11
gene_accession_id,MGI:2442483
parameter_id,IMPC_ECH_003_001
