parameter_id,IMPC_CSD_030_001
gene_symbol,Bcs1l
mouse_strain,C57BL
pvalue,0.8025888
analysis_id,qnanwna2ma2ddzm
parameter_name,Tremor
mouse_life_stage,Early adult
gene_accession_id,MGI:1914071
