parameter_id,IMPC_IMM_004_001
gene_accession_id,MGI:1328306
mouse_life_stage,E9.5
gene_symbol,Orc2
analysis_id,62h1i40t3502ln6
parameter_name,NKT cells (panel A)
pvalue,0.9914852
mouse_strain,C57BL
