mouse_life_stage,E18.5
gene_accession_id,MGI:2446186
analysis_id,xz10882p3c13rs5
parameter_id,M-G-P_009_001_003
pvalue,0.3158453
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_name,Body weight
