parameter_id,IMPC_EYE_083_001
gene_symbol,Ddx27
analysis_id,9xmw5aaa0qaokw1
parameter_name,Vitreous
mouse_strain,129SV
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
pvalue,0.4345058
