mouse_strain,C57BL
parameter_id,MGP_MLN_006_001
pvalue,0.4324189
analysis_id,95808w6s6c85zdj
gene_symbol,Plcb1
gene_accession_id,MGI:97613
mouse_life_stage,Early adult
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
