parameter_id,IMPC_OFD_018_001
gene_symbol,Sprr1b
parameter_name,Latency to center entry
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.6379476
gene_accession_id,MGI:106659
analysis_id,h24f6p5bumr26e1
