mouse_life_stage,E18.5
mouse_strain,C57BL
parameter_name,Global prepulse inhibition
analysis_id,bnd215uk21vk280
pvalue,0.102021
parameter_id,ESLIM_011_001_705
gene_accession_id,MGI:1914309
gene_symbol,Ola1
