parameter_id,IMPC_XRY_018_001
analysis_id,vi4bks0gfgo4y74
gene_symbol,Cdin1
mouse_life_stage,E9.5
pvalue,0.6411092
mouse_strain,C57BL
parameter_name,Shape of vertebrae
gene_accession_id,MGI:3026886
