parameter_id,M-G-P_016_001_006
parameter_name,Mean-corpuscular-haemoglobin
mouse_life_stage,Early adult
analysis_id,q29230bhhtx61za
gene_symbol,Tnni1
mouse_strain,C57BL
pvalue,0.8565144
gene_accession_id,MGI:105073
