parameter_id,IMPC_CBC_024_001
gene_accession_id,MGI:1914836
gene_symbol,Ubxn11
analysis_id,8s851z7ky50l980
pvalue,0.07764404
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
