mouse_life_stage,E15.5
parameter_name,Mean-corpuscular-haemoglobin
parameter_id,M-G-P_016_001_006
analysis_id,733765hogw8o857
mouse_strain,C57BL
gene_symbol,Fgb
pvalue,0.9277115
gene_accession_id,MGI:99501
