mouse_strain,129SV
gene_accession_id,MGI:1921802
mouse_life_stage,Early adult
gene_symbol,Nipal3
parameter_id,ESLIM_011_001_703
analysis_id,awwlnshcsm36568
parameter_name,Prepulse inhibition - PP3
pvalue,0.4405844
