parameter_id,IMPC_ECG_008_001
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,6e918z50j5k1tf1
gene_symbol,Tnfsf10
pvalue,0.9277363
gene_accession_id,MGI:107414
parameter_name,ST
