mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_accession_id,MGI:2140475
analysis_id,pckww3ovr35o0th
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
pvalue,0.2880365
parameter_id,IMPC_IMM_004_002
gene_symbol,AU040320
