mouse_life_stage,E12.5
parameter_name,Whole arena average speed
pvalue,0.4757695
analysis_id,2t7n43442tz45xv
gene_accession_id,MGI:97838
mouse_strain,C57BL
gene_symbol,Eprs1
parameter_id,JAX_OFD_009_001
