parameter_id,MGP_IMM_022_001
gene_accession_id,MGI:1338032
parameter_name,KLRG1+ gd T cells - % of gd T cells
mouse_life_stage,Early adult
mouse_strain,C52BL
gene_symbol,Sema6c
pvalue,0.9626479
analysis_id,v3kh7f5y152s2a7
