pvalue,0.1982231
parameter_id,IMPC_HEM_002_001
gene_symbol,Ddx27
parameter_name,Red blood cell count
mouse_strain,129SV
analysis_id,48e9jm43uk8rw99
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
