parameter_id,IMPC_XRY_065_001
mouse_strain,C57BL
parameter_name,Lumbar processes
mouse_life_stage,Early adult
analysis_id,i7k95t114hg7007
pvalue,0.6222269
gene_symbol,Mms22l
gene_accession_id,MGI:2684980
